date,mean_temp_c_smooth,mean_temp_c_noise
2012-08-15,18.280159639474864,-0.08015963947486426
2012-08-16,18.168077428552497,-0.46807742855249757
2012-08-17,18.069552563952968,0.9304474360470323
2012-08-18,17.99723431510999,3.9027656848900136
2012-08-19,17.944006888365152,8.75599311163485
2012-08-20,17.902972512752033,8.597027487247967
2012-08-21,17.799925663181693,4.1000743368183095
2012-08-22,17.688390374799383,2.611609625200618
2012-08-23,17.606685290300288,0.7933147096997146
2012-08-24,17.526241013183434,-1.6262410131834333
2012-08-25,17.417563554867566,2.2824364451324364
2012-08-26,17.277441172497543,1.1225588275024592
2012-08-27,17.19190489615952,-0.9919048961595216
2012-08-28,17.151952727404534,0.948047272595467
2012-08-29,17.14392139361626,2.85607860638374
2012-08-30,17.155643891112195,3.244356108887807
2012-08-31,17.15247478479094,-0.25247478479093743
2012-09-01,17.120663423004405,-1.6206634230044052
2012-09-02,17.06213284643945,-1.5621328464394502
2012-09-03,16.999865883361373,0.40013411663862897
2012-09-04,16.92767070409759,0.3723292959024107
2012-09-05,16.85601239786156,-0.6560123978615593
2012-09-06,16.75196732136509,-2.1519673213650883
2012-09-07,16.615574785935827,-0.8155747859358264
2012-09-08,16.454947629862687,0.1450523701373143
2012-09-09,16.30298803037996,1.49701196962004
2012-09-10,16.142030903003366,5.757969096996636
2012-09-11,15.968201310957994,5.131798689042007
2012-09-12,15.816027383456964,-2.0160273834569633
2012-09-13,15.670762606517213,-3.270762606517213
2012-09-14,15.497954628682153,-0.9979546286821535
2012-09-15,15.269572330454544,-0.6695723304545425
2012-09-16,15.057316285136972,1.6426837148630273
2012-09-17,14.885969476836081,1.9140305231639196
2012-09-18,14.69989643831044,2.400103561689562
2012-09-19,14.553097780659145,-2.3530977806591444
2012-09-20,14.37156811926474,-3.671568119264739
2012-09-21,14.185276540792849,-1.4852765407928477
2012-09-22,13.978682472000068,-2.2786824720000673
2012-09-23,13.763018681390335,-3.263018681390335
2012-09-24,13.585900608118154,0.11409939188184737
2012-09-25,13.3923016302125,2.8076983697874986
2012-09-26,13.198660865547899,4.501339134452101
2012-09-27,13.04377353277331,1.3562264672266906
2012-09-28,12.866956058149094,1.233043941850907
2012-09-29,12.683696439712664,-0.18369643971266392
2012-09-30,12.480438476490008,-0.8804384764900064
2012-10-01,12.302389419352098,-0.002389419352097022
2012-10-02,12.142205550223208,1.357794449776792
2012-10-03,12.00944960817183,3.2905503918281713
2012-10-04,11.853440239957196,1.6465597600428037
2012-10-05,11.700946353718278,-0.10094635371827643
2012-10-06,11.555916114661684,-0.455916114661683
2012-10-07,11.439950912575867,-2.739950912575866
2012-10-08,11.361915340996855,-1.761915340996854
2012-10-09,11.251554774100809,-3.6515547741008083
2012-10-10,11.140666238340525,-4.340666238340525
2012-10-11,11.031047746646603,-3.5310477466466033
2012-10-12,10.909265391742805,-2.5092653917428045
2012-10-13,10.79410064070274,-0.1941006407027377
2012-10-14,10.705201065996548,-0.9052010659965468
2012-10-15,10.619736133806667,-0.9197361338066656
2012-10-16,10.507301968272628,-1.607301968272628
